CLIENTE,RAZÓN SOCIAL,RFC,GRUPO,TIPO DE NEGOCIO,FECHA ALTA,SECTOR ECONÓMICO,SUBSECTOR ECONÓMICO,TIPO DE VENTA,CONTADO ESPECIAL,FECHA ALTA CRÉDITO,CRÉDITO,FECHA INICIO COBERTURA SEGURO,MONTO COBERTURA SEGURO,EMPRESA COBERTURA SEGURO,PLAZO,INTERÉS,ESTATUS,EMPRESA REGISTRO,SUCURSAL REGISTRO,PRODUCTO,DIRECCIÓN FISCAL,VENDEDOR(ES),TELÉFONO(S),GARANTÍA,IMPORTE FIANZA,IMPORTE PAGARÉ,IMPORTE CONTRATO,IMPORTE FILIAL,IMPORTE DISCRECIONAL,FECHA INICIO FIANZA,FECHA FIN FIANZA,FECHA INICIO PAGARÉ,FECHA FIN PAGARÉ,FECHA INICIO CONTRATO,FECHA FIN CONTRATO,FIANZA,FECHA VENC. FIANZA,
4168,AGRO INNOVA FR,KIL1412299R2,,Distribuidora,01/03/2023,AGRICULTURA,ASOCIACIÓN DE AGRICULTORES,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan, DIESEL AUTOMOTRIZ PETROIL," RIO SAN LORENZO #60 GUADALUPE C.P. 80220 Culiacán, Sinaloa, México",ABACOM - Culiacan - CARLOS EDUARDO IBARRA TREJO,"6674257461,",,,,undefined,,,,,,,undefined,undefined,,,
4381,AGRO MAGNO,AMA151127LJ0,,Distribuidora,26/05/2023,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis, DIESEL AUTOMOTRIZ PETROIL," JOSE MARIA MORELOS #557 PTE PRIMER CUADRO (CENTRO) C.P. 81200 Ahome, Sinaloa, México",,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
8017,AGRO MEXICALI PRODUCE,AMP170921MN5,,Distribuidora,03/03/2026,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mexicali,," AV. LAZARO CARDENAS #100 NO ESPECIFICADA EN EL CATALOGI C.P. 21700 Mexicali, Baja California, México",ABACOM - Mexicali - LUIS ENRIQUE BALLESTEROS SEPULVEDA,"6861117350,",,,,undefined,,,,,,,undefined,undefined,,,
3069,AGROCOMBUSTIBLES EL CHAMIZAL,ACA090221GL2,COHEN,Asociados,25/03/2021,ENERGETICO,GASOLINERAS,Credito,NO,08/04/2021,"$4,000,000.00",,$0.00,Abastecedora,15,%0,Activo,Abastecedora,Hermosillo," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS, GASOLINA 91 OCTANOS"," CARRETERA HERMOSILLO - BAHIA DE KINO #1471 LA MANGA C.P. 83243 Hermosillo, Sonora, México",ABACOM - Hermosillo - JORGE ANTONIO BURGOS MARTINEZ,"6621800754,662398041",",Pagare,,",,"$1,300,000.00",undefined,,,,,31/05/2021,31/05/2024,undefined,undefined,"$4,000,000.00",10/06/2023,
76,AGROGAMARTI SPR DE RI,AGR050202IKA,,Distribuidora,02/09/2016,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL MARINO PETROIL,,,",",,,,undefined,,,,,,,undefined,undefined,,,
6321,AGROGAN STA. MARIA,ASM231206C98,,GasPetroil,26/10/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," SIN NOMBRE #SN LA CARABINA C.P. 85204 Cajeme, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6313579287,",,,,undefined,,,,,,,undefined,undefined,,,
4366,AGROHEPA,AGR151117JCA,,Distribuidora,23/05/2023,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA)"," S/N #3203 OTRA NO ESPECIFICADA EN EL CATALOGO C.P. 80419 Culiacán, Sinaloa, México",ABACOM - Culiacan - ROSA MONTAÑO MACIEL,"6674390901,",,,,undefined,,,,,,,undefined,undefined,,,
1309,AGROINDUSTRIA GANADERA BUENA VISTA SPR DE RI,AGB120629FZ0,BUENA VISTA,Distribuidora,14/11/2017,GANADERIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis,," SIN NOMBRE #SN SIN COLONIA C.P. 81124 Guasave, Sinaloa, México",ABACOM - Los Mochis - MANUEL DUARTE MARTINEZ,"6878715353,",,,,undefined,,,,,,,undefined,undefined,,,
1131,AGROINDUSTRIAL DEL VALLE SA DE CV,AVA060313EI7,,Distribuidora,12/01/2013,AGRICULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan,," CALLE ANTONIO NORZAGARAY #23-D COLONIA CENTRO C.P. 81000 Guasave, Sinaloa, México",,",  8 186523 ",,,,undefined,,,,,,,undefined,undefined,,,
3539,AGROINDUSTRIAS DE CORDOBA SA DE CV,ACO031110RIA,,Distribuidora,03/12/2021,TRANSPORTE,CARGA,Credito,NO,06/01/2022,"$350,000.00",06/01/2022,"$350,000.00",Abastecedora,15,%0.10000000149,Activo,Abastecedora,Guadalajara, DIESEL AUTOMOTRIZ PETROIL," VICENTE GUERRERO #23 NUEVA FLORIDA C.P. 94945 Amatlán de los Reyes, Veracruz de Ignacio de la Llave, México",ABACOM - Guadalajara - FRANCISCO RUBEN RAMOS MATA,"2717166016,",,,,undefined,,,,,,,undefined,undefined,,,
5013,AGROINDUSTRIAS EL PREDIO,APR181008JE0,,GasPetroil,10/01/2024,COMERCIO,TIENDAS DE AUTOSERVICIO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,CULIACAN GAS LP,," PALMITAS POTRERO #SIN NUMERO OTRA NO ESPECIFICADA EN EL CATALAGO C.P. 80960 Mocorito, Sinaloa, México",PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD,"6674362917,",,,,undefined,,,,,,,undefined,undefined,,,
161,"AGROINDUSTRIAS TOBEL, S DE PR DE RL",ATO130730JP6,,Distribuidora,12/08/2014,AGRICULTURA,,Credito,NO,13/10/2017,"$500,000.00",,$0.00,Abastecedora,20,%0.1,Activo,Abastecedora,Mazatlan, DIESEL INDUSTRIAL PETROIL,,,",6461525325",,,,undefined,,,,,,,undefined,undefined,,,
4245,AGROINDUSTRIAS UNIDAS DE SONORA,AUS050725RG3,,GasPetroil,26/04/2023,ENERGETICO,GAS LP,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," SINALOA #S/N ZONA NORTE C.P. 85040 Cajeme, Sonora, México","PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - NIÑOS HEROES GAS LP - AMADO SABAS GUZMAN REYNAUD","6441917106,",,,,undefined,,,,,,,undefined,undefined,,,
1176,AGROINSUMOS AGRICOLAS CORSA SA DE CV,AAC1401152D0,,Distribuidora,29/06/2017,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis,," EMILIANO ZAPATA #128 ALTOS CENTRO C.P. 81000 Guasave, Sinaloa, México",ABACOM - Los Mochis - MANUEL DUARTE MARTINEZ,"6671827280,",,,,undefined,,,,,,,undefined,undefined,,,
2263,AGROINSUMOS CONSAR SA DE CV,ACO990113619,AUPA,Distribuidora,29/11/2019,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan," DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," ALAMEDA #12031 AGUARUTO C.P. 80308 Culiacán, Sinaloa, México",,",",,,,undefined,,,,,,,undefined,undefined,,,
2816,AGROINSUMOS Y SEMILLAS DE LA REGION S.A DE C.V,ASR0408038U8,AGRISEM,Distribuidora,24/10/2020,AGRICULTURA,AGROINDUSTRIA,Credito,NO,31/10/2020,"$500,000.00",31/10/2020,"$500,000.00",Abastecedora,30,%0.10000000149,Activo,Abastecedora,Culiacan, DIESEL PETROIL," LIBRAMIENTO TOLEDO CORRO KILOMETRO 4 #S/N LIBRAMIENTO TOLEDO CORRO KILOMETRO 4 C.P. 8370 Navolato, Sinaloa, México","ABACOM - Culiacan - ROSA MONTAÑO MACIEL, ACP - Culiacan - ROSA MONTAÑO MACIEL","6727277783,",,,,undefined,,,,,,,undefined,undefined,,,
2274,AGROLEAL,AGR160516B20,,Distribuidora,06/12/2019,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan," DIESEL AUTOMOTRIZ PETROIL, DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," JOSE MA MERCADO #146 SAN JOSE C.P. 63550 Santiago Ixcuintla, Nayarit, México","ABACOM - Mazatlan - CARLOS ALBERTO MUÑOZ SALAS, ACP - Mazatlan - CARLOS GENARO ESCOBAR ZAMUDIO","1111111111,",,,,undefined,,,,,,,undefined,undefined,,,
7536,AGROLORO,AGR1807271R7,,GasPetroil,23/09/2025,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," FUENTE DE MERCURIO #188 PTE LAS FUENTES C.P. 81223 Ahome, Sinaloa, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6688610165,",,,,undefined,,,,,,,undefined,undefined,,,
4974,AGRONATTURALIA,AGR100723J28,,GasPetroil,31/12/2023,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,CULIACAN GAS LP,," PUENTE DE ALVARADO #506 CARRETAS C.P. 76050 Querétaro, Querétaro, México",PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD,"6674594413,",,,,undefined,,,,,,,undefined,undefined,,,
4246,AGRONEGOCIOS DE BACOBAMPO,ABA170222TK9,,GasPetroil,26/04/2023,AGROINDUSTRIA,,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," NAVOJOA BACOBAMPO SALIDA OESTE #S/N BACOBAMPO C.P. 85287 Etchojoa, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6471141551,",,,,undefined,,,,,,,undefined,undefined,,,
7793,AGROPECUARIA ALAMEÑA,AAL191028UX9,HACIENDA SANTA LUCIA GRANJA,Distribuidora,11/12/2025,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ciudad Obregon,," JUAN DE LA BARRERA #109 SOP C.P. 85890 Navojoa, Sonora, México",ABACOM - Ciudad Obregon - RENE COTA VALENZUELA,"6421375503,",,,,undefined,,,,,,,undefined,undefined,,,
6957,AGROPECUARIA BRETONA,ABR0004298C2,,GasPetroil,15/04/2025,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," JESUS SALIDO #506 JUAREZ C.P. 85870 Navojoa, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6421604081,",,,,undefined,,,,,,,undefined,undefined,,,
3078,AGROPECUARIA CALDERON SA DE CV,ACA9010209Q0,,Distribuidora,29/03/2021,INDUSTRIA,ALIMENTARIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara, DIESEL AUTOMOTRIZ PETROIL," TEPEYAC #157 CENTRO C.P. 47600 Tepatitlán de Morelos, Jalisco, México",ABACOM - Guadalajara - HUMBERTO RICARDO CARRILLO LOPEZ,"3787815300,",,,,undefined,,,,,,,undefined,undefined,,,
4841,AGROPECUARIA CONCEHOR,ACO090805UR4,,GasPetroil,05/12/2023,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," MELCHOR OCAMPO #19 CENTRO C.P. 85900 Huatabampo, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6471051105,",,,,undefined,,,,,,,undefined,undefined,,,
6368,AGROPECUARIA DOÑA MARIELA,ADM0510184L9,,GasPetroil,11/11/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," NO REELECCION #703 REFORMA C.P. 85830 Navojoa, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6424820074,",,,,undefined,,,,,,,undefined,undefined,,,
4102,AGROPECUARIA EJIDAL EVORA,AEE190105719,GUMAROS,Distribuidora,16/01/2023,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis, DIESEL AUTOMOTRIZ PETROIL," LA CIENEGA #354 DIEZ DE MAYO C.P. 81429 Salvador Alvarado, Sinaloa, México",ABACOM - Los Mochis - CESAR RUBEN SOTO ORTEGA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
7252,AGROPECUARIA EL HUIZACHE,AHU010309316,,Distribuidora,03/07/2025,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Gomez Palacio,," FRANCO UGARTE NORTE #315 AMPLIACION LOS ANGELES C.P. 27140 Torreón, Coahuila de Zaragoza, México",,"1111111111,",,,,undefined,,,,,,,undefined,undefined,,,
135,AGROPECUARIA EL PUEBLITO S.A. DE C.V.,APU070515923,,Distribuidora,14/12/2007,AGROINDUSTRIA,,Credito,NO,13/10/2017,"$150,000.00",24/07/2018,"$150,000.00",Abastecedora,15,%0.1,Activo,Abastecedora,Mazatlan, DIESEL INDUSTRIAL PETROIL,,ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD,",9999999",,,,undefined,,,,,,,undefined,undefined,,,
4359,AGROPECUARIA EL SALITRAL,ASA051121UAA,,GasPetroil,19/05/2023,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," 5 DE MAYO #10 CENTRO C.P. 85280 Etchojoa, Sonora, México","ABACOM - Ciudad Obregon - NELSON IVAN JARA VILLARREAL, PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD","6441160497,",,,,undefined,,,,,,,undefined,undefined,,,
4284,AGROPECUARIA FIES,AFI0709193N3,,GasPetroil,27/04/2023,AGRICULTURA,AGROINDUSTRIA,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," AVE OBREGON #SN OTRA NO ESPECIFICADA EN EL CATALOGO C.P. 84530 Huásabas, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6341082729,",,,,undefined,,,,,,,undefined,undefined,,,
88,AGROPECUARIA JS,AJS9706123Q4,JS,Distribuidora,17/05/2010,AGROINDUSTRIA,,Credito,NO,13/10/2017,"$1,200,000.00",24/04/2018,"$1,500,000.00",Abastecedora,15,%0.10000000149,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, DIESEL INDUSTRIAL PETROIL, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA), DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL, DIESEL PETROIL, Lubricante basico 2M"," CARRETERA INTERNACIONAL AL SUR #SN LAGUNA COLORADA C.P. 80390 Culiacán, Sinaloa, México","ABACOM - Culiacan - ROSA MONTAÑO MACIEL, ACP - Culiacan - ROSA MONTAÑO MACIEL","0000000000,6677494516",,,,undefined,,,,,,,undefined,undefined,,,
7796,AGROPECUARIA LA PALOMINA,APA191107RUA,HACIENDA SANTA LUCIA GRANJA,Distribuidora,11/12/2025,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ciudad Obregon,," SOR JUANA INEZ DE LA CRUZ #200 CONSTITUCION C.P. 85820 Navojoa, Sonora, México",ABACOM - Ciudad Obregon - RENE COTA VALENZUELA,"6421375503,",,,,undefined,,,,,,,undefined,undefined,,,
5957,AGROPECUARIA LAS MERCEDES,AME961108E43,,GasPetroil,03/07/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," VERACRUZ #95 SAN BENITO C.P. 83190 Hermosillo, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6624764973,",,,,undefined,,,,,,,undefined,undefined,,,
5240,AGROPECUARIA LAS MILPAS,AMS921007159,,GasPetroil,14/03/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," PUERTO PEÑASCO #SN DEL VALLE C.P. 85913 Huatabampo, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6421396826,",,,,undefined,,,,,,,undefined,undefined,,,
5785,AGROPECUARIA MALICHITA,AMA970925CF2,,GasPetroil,04/06/2024,AGROINDUSTRIA,,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," MALECON MALPICA #189 CENTRO C.P. 85400 Guaymas, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6221713083,",,,,undefined,,,,,,,undefined,undefined,,,
101,AGROPECUARIA MARTYA,AMA970927935,MARTYA,Distribuidora,03/05/2013,AGRICULTURA,,Credito,NO,13/10/2017,"$250,000.00",24/07/2018,"$500,000.00",Abastecedora,15,%0.1,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," JOSE S HEALY #177 SAN BENITO C.P. 83190 Hermosillo, Sonora, México",ABACOM - Hermosillo - RENE COTA VALENZUELA,"1111111111,6621380144, 6622370132",,,,undefined,,,,,,,undefined,undefined,,,
3446,AGROPECUARIA MEDINA,XAXX010101000,,Distribuidora,24/09/2021,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan,,,ABACOM - Culiacan - CARLOS EDUARDO IBARRA TREJO,"6674265505,",,,,undefined,,,,,,,undefined,undefined,,,
139,AGROPECUARIA RETES SPRL DE RL DE CV,ARE090424CH2,,Distribuidora,23/01/2015,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," MIGUEL HIDALGO #3863 VILLA SATELITE C.P. 0 Culiacán, Sinaloa, México",,",6672045404",,,,undefined,,,,,,,undefined,undefined,,,
2811,AGROPECUARIA SANFANDILA,ASU8409142U8,,Distribuidora,20/10/2020,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Salamanca, DIESEL AUTOMOTRIZ PETROIL," BOULEVARD CAMPESTRE #2502 EL REFUGIO C.P. 37270 León, Guanajuato, México","PETROSMART - Salamanca - ALEJANDRO CHAVEZ DELGADO, PETROSMART - Silao - ALEJANDRO CHAVEZ DELGADO","4741099390,",,,,undefined,,,,,,,undefined,undefined,,,
4757,AGROPECUARIA SANTA BARBARA,ASB860128710,,GasPetroil,05/11/2023,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," SUFRAGIO EFECTIVO #505 SUR CENTRO C.P. 85000 Cajeme, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6441340431,",,,,undefined,,,,,,,undefined,undefined,,,
154,"AGROPECUARIA SONORENSE DEL RIO YAQUI, S. A. DE C. V.",ASR990906A37,,Distribuidora,08/12/2016,AGRICULTURA,MÓDULO DE RIEGO,Contado,NO,13/10/2017,$0.00,,$0.00,Abastecedora,0,%0.10000000149,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," PREDIO 101 #.  EJIDO COCORIT C.P. 85019 Cajeme, Sonora, México",ABACOM - Hermosillo - JESUS RAMON PRECIADO GARCIA,"6444185407,6444185407",,,,undefined,,,,,,,undefined,undefined,,,
7799,AGROPECUARIA ZEUS,AZE140908CD5,HACIENDA SANTA LUCIA GRANJA,Distribuidora,11/12/2025,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ciudad Obregon,," IGNACIO PESQUEIRA #315 REFORMA C.P. 85830 Navojoa, Sonora, México",ABACOM - Ciudad Obregon - RENE COTA VALENZUELA,"6421375503,",,,,undefined,,,,,,,undefined,undefined,,,
4228,AGROPRODUCTORA HACIENDA DE LA FLOR,AHF160309GU7,,Distribuidora,20/04/2023,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara,," CARRETERA KILOMETRO 40.2 DE LA CARRETERA SANTA ROSA LA BARCALA BARCA #S/NUMERO S/C C.P. 45950 Poncitlán, Jalisco, México",ABACOM - Guadalajara - HUMBERTO RICARDO CARRILLO LOPEZ,"3314175040,",,,,undefined,,,,,,,undefined,undefined,,,
2581,AGROPRODUCTOS LAS CUMBRES,ACU030423NE0,,Distribuidora,26/05/2020,ENERGETICO,GAS LP,Credito,NO,17/06/2020,"$1,500,000.00",22/07/2020,"$750,000.00",Abastecedora,15,%0.125,Activo,Abastecedora,Mexicali,," ALFALFA #598 GRANJAS CECILIA C.P. 21386 Mexicali, Baja California, México | CARRETERA AL DESEMBOQUE KM 7 5 INTERIOR #SN INDUSTRIAL C.P. 83640 Caborca, Sonora, México | CARRETERA AL DESEMBLOQUE KM 7.5 INTERIOR #SIN NUMERO INSUTRIAL C.P. 83640 Caborca, Sonora, México","ABACOM - Mexicali - LUCAS JAVIER SANCHEZ DAVILA, PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD","6681438338,",,,,undefined,,,,,,,undefined,undefined,,,
8287,AGROPRODUCTOS MPH,AMP240708KL2,,Distribuidora,14/05/2026,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao, DIESEL AUTOMOTRIZ PETROIL," FAUSTO LEON #603 A SAN FRANCISCO DEL RINCON CENTRO C.P. 36300 San Francisco del Rincón, Guanajuato, México",PETROSMART - Silao - JORGE GUERRERO MERCADO,"4761233154,",,,,undefined,,,,,,,undefined,undefined,,,
2536,AGROPRODUCTOS SAN BENJAMIN S.A. DE C.V.,ASB160218EU3,,Distribuidora,13/04/2020,AGROINDUSTRIA,,Credito,NO,15/07/2020,"$500,000.00",15/07/2020,"$500,000.00",Abastecedora,30,%0.10000000149,Activo,Abastecedora,Mexicali,," SORGO #200 GRANJAS CECILIA C.P. 21386 Mexicali, Baja California, México | BELISARIO DOMINGUEZ #161 CENTRO CIUDAD CONSTITUCION C.P. 23600 Mexicali, Baja California, México",ABACOM - Mexicali - LUCAS JAVIER SANCHEZ DAVILA,"686 563 71 34,",,,,undefined,,,,,,,undefined,undefined,,,
4755,AGROPROESSA,AGR190412ETA,,GasPetroil,05/11/2023,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," JALISCO #1820 MUNICIPIO LIBRE C.P. 85080 Cajeme, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6441252457,",,,,undefined,,,,,,,undefined,undefined,,,
5144,AGROQUIMICOS Y SEMILLAS DE PUEBLA,ASP891003SI8,,GasPetroil,15/02/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," 15 PONIENTE #3723 BELISARIO DOMINGUEZ C.P. 72180 Puebla, Puebla, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"2221144747,",,,,undefined,,,,,,,undefined,undefined,,,
7866,AGRORESERVAS,AGR000128RQ0,,Distribuidora,08/01/2026,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis,," GUILLERMO PRIETO #660 PRIMER CUADRO CENTRO C.P. 81200 Ahome, Sinaloa, México",ABACOM - Los Mochis - JESUS ENRIQUE SALDAÑA ACOSTA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
6599,AGROSERVICIOS DK,ADK240224CE4,,GasPetroil,24/01/2025,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,CULIACAN GAS LP,," INTERNACIONAL AL SUR #7403 DIAZ ORDAZ C.P. 82090 Mazatlán, Sinaloa, México","PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - MAZATLAN GAS LP - AMADO SABAS GUZMAN REYNAUD","6673200797,",,,,undefined,,,,,,,undefined,undefined,,,
7287,AGROSERVICIOS GOMEHER,AGO181009KQ8,,Distribuidora,14/07/2025,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Gomez Palacio, DIESEL AUTOMOTRIZ PETROIL," sin nombre #sin numero centro C.P. 98410 Río Grande, Zacatecas, México",ABACOM - Gomez Palacio - Sayra Michelle López Conchas,"1111111111,",,,,undefined,,,,,,,undefined,undefined,,,
7838,AGROSERVICIOS GORA,AGO220120486,,Distribuidora,29/12/2025,TRANSPORTE,CARGA,Credito,NO,24/06/2026,"$500,000.00",24/06/2026,"$500,000.00",Abastecedora,30,%0.125,Activo,Abastecedora,Guadalajara,," sin nombre #S/N Ruiz Cortines 1 C.P. 81985 Sinaloa, Sinaloa, México",ABACOM - Guadalajara - AMADO SABAS GUZMAN REYNAUD,"8114869185,",,,,undefined,,,,,,,undefined,undefined,,,
3943,AGROVAR,AGR211213IL6,,Distribuidora,07/09/2022,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," SIN NOMBRE #SIN NUMERO SIN COLONIA C.P. 81130 Guasave, Sinaloa, México","ABACOM - Los Mochis - JUAN ENRIQUE RAMIREZ URIAS, ABACOM - Mazatlan - JUAN ENRIQUE RAMIREZ URIAS","0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
5071,AGRUPACION DE VOLUNTARIOS EN PRO DE LA NI&EZ,AVP950828EX6,,GasPetroil,26/01/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,CULIACAN GAS LP,," COLON PTE #369 CENTRO C.P. 80000 Culiacán, Sinaloa, México",PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD,"6677168833,",,,,undefined,,,,,,,undefined,undefined,,,
7021,AGRYAQUI DEL SOL,ASO200824RV9,,GasPetroil,02/05/2025,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," CALLE MARLIN Y CALLE CORRAL #7 S/N C.P. 85298 Benito Juárez, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6441680423,",,,,undefined,,,,,,,undefined,undefined,,,
